Distance,Velocity,Theta,gamma0,gamma1,No Collision,Safety Loss,Deadlock Time,Simulation Time
0.15000000000000002,0.01,0.3221592653589793,1.3,2.5,True,0.057203918093401515,0.35,4.249999999999993
0.15000000000000002,0.01,0.3221592653589793,1.7000000000000002,0.5,True,0.062047492206034095,0.35,4.249999999999993
0.15000000000000002,0.01,0.3221592653589793,1.7000000000000002,0.9,True,0.0599153464045847,0.35,4.249999999999993
0.15000000000000002,0.01,0.3221592653589793,1.7000000000000002,1.3,True,0.05852652995219225,0.35,4.249999999999993
0.15000000000000002,0.01,0.3221592653589793,1.7000000000000002,1.7000000000000002,True,0.05759360062207144,0.35,4.249999999999993
0.15000000000000002,0.01,0.3221592653589793,1.7000000000000002,2.1,True,0.056958911003018364,0.35,4.249999999999993
0.15000000000000002,0.01,0.3221592653589793,1.7000000000000002,2.5,True,0.0564187742752704,0.35,4.249999999999993
0.15000000000000002,0.01,0.3221592653589793,2.1,0.5,True,0.06145116844199571,0.35,4.249999999999993
0.15000000000000002,0.01,0.3221592653589793,2.1,0.9,True,0.05914783202909493,0.35,4.249999999999993
0.15000000000000002,0.01,0.3221592653589793,2.1,1.3,True,0.05778766448147692,0.35,4.249999999999993
0.15000000000000002,0.01,0.3221592653589793,2.1,1.7000000000000002,True,0.056958911003018364,0.35,4.249999999999993
0.15000000000000002,0.01,0.3221592653589793,2.1,2.1,True,0.056299261572241084,0.35,4.249999999999993
0.15000000000000002,0.01,0.3221592653589793,2.1,2.5,True,0.05576727506696178,0.35,4.249999999999993
0.15000000000000002,0.01,0.3221592653589793,2.5,0.5,True,0.0609085250070236,0.35,4.249999999999993
0.15000000000000002,0.01,0.3221592653589793,2.5,0.9,True,0.0584875394681772,0.35,4.249999999999993
0.15000000000000002,0.01,0.3221592653589793,2.5,1.3,True,0.057203918093401515,0.35,4.249999999999993
0.15000000000000002,0.01,0.3221592653589793,2.5,1.7000000000000002,True,0.0564187742752704,0.35,4.249999999999993
0.15000000000000002,0.01,0.3221592653589793,2.5,2.1,True,0.05576727506696178,0.35,4.249999999999993
0.15000000000000002,0.01,0.3221592653589793,2.5,2.5,True,0.055344363444852746,0.35,4.249999999999993
0.15000000000000002,0.01,0.6343185307179586,0.5,0.5,True,0.06624487560119192,0.35,4.299999999999993
0.15000000000000002,0.01,0.6343185307179586,0.5,0.9,True,0.06508160164151003,0.35,4.299999999999993
0.15000000000000002,0.01,0.6343185307179586,0.5,1.3,True,0.06415813635686299,0.35,4.299999999999993
0.15000000000000002,0.01,0.6343185307179586,0.5,1.7000000000000002,True,0.06340430750925513,0.35,4.299999999999993
0.15000000000000002,0.01,0.6343185307179586,0.5,2.1,True,0.0627698262517795,0.35,4.299999999999993
0.15000000000000002,0.01,0.6343185307179586,0.5,2.5,True,0.062152258391839,0.35,4.299999999999993
0.15000000000000002,0.01,0.6343185307179586,0.9,0.5,True,0.06508160164151003,0.35,4.299999999999993
0.15000000000000002,0.01,0.6343185307179586,0.9,0.9,True,0.06335707527424256,0.35,4.299999999999993
0.15000000000000002,0.01,0.6343185307179586,0.9,1.3,True,0.062055321153742425,0.35,4.249999999999993
0.15000000000000002,0.01,0.6343185307179586,0.9,1.7000000000000002,True,0.06090552024319668,0.35,4.249999999999993
0.15000000000000002,0.01,0.6343185307179586,0.9,2.1,True,0.05999416278233719,0.35,4.249999999999993
0.15000000000000002,0.01,0.6343185307179586,0.9,2.5,True,0.05920626434441612,0.35,4.249999999999993
0.15000000000000002,0.01,0.6343185307179586,1.3,0.5,True,0.06415813635686299,0.35,4.299999999999993
0.15000000000000002,0.01,0.6343185307179586,1.3,0.9,True,0.062055321153742425,0.35,4.249999999999993
0.15000000000000002,0.01,0.6343185307179586,1.3,1.3,True,0.06042503479663743,0.35,4.249999999999993
0.15000000000000002,0.01,0.6343185307179586,1.3,1.7000000000000002,True,0.059181432233106686,0.35,4.249999999999993
0.15000000000000002,0.01,0.6343185307179586,1.3,2.1,True,0.05823513623244723,0.35,4.249999999999993
0.15000000000000002,0.01,0.6343185307179586,1.3,2.5,True,0.057385949809834254,0.35,4.249999999999993
0.15000000000000002,0.01,0.6343185307179586,1.7000000000000002,0.5,True,0.06340430750925513,0.35,4.299999999999993
0.15000000000000002,0.01,0.6343185307179586,1.7000000000000002,0.9,True,0.06090552024319668,0.35,4.249999999999993
0.15000000000000002,0.01,0.6343185307179586,1.7000000000000002,1.3,True,0.059181432233106686,0.35,4.249999999999993
0.15000000000000002,0.01,0.6343185307179586,1.7000000000000002,1.7000000000000002,True,0.05792895091710252,0.35,4.249999999999993
0.15000000000000002,0.01,0.6343185307179586,1.7000000000000002,2.1,True,0.056889646552583925,0.35,4.249999999999993
0.15000000000000002,0.01,0.6343185307179586,1.7000000000000002,2.5,True,0.056028466601398035,0.35,4.249999999999993
0.15000000000000002,0.01,0.6343185307179586,2.1,0.5,True,0.0627698262517795,0.35,4.299999999999993
0.15000000000000002,0.01,0.6343185307179586,2.1,0.9,True,0.05999416278233719,0.35,4.249999999999993
0.15000000000000002,0.01,0.6343185307179586,2.1,1.3,True,0.05823513623244723,0.35,4.249999999999993
0.15000000000000002,0.01,0.6343185307179586,2.1,1.7000000000000002,True,0.056889646552583925,0.35,4.249999999999993
0.15000000000000002,0.01,0.6343185307179586,2.1,2.1,True,0.05586389881520212,0.35,4.249999999999993
0.15000000000000002,0.01,0.6343185307179586,2.1,2.5,True,0.055026514108420035,0.35,4.249999999999993
0.15000000000000002,0.01,0.6343185307179586,2.5,0.5,True,0.062152258391839,0.35,4.299999999999993
0.15000000000000002,0.01,0.6343185307179586,2.5,0.9,True,0.05920626434441612,0.35,4.249999999999993
0.15000000000000002,0.01,0.6343185307179586,2.5,1.3,True,0.057385949809834254,0.35,4.249999999999993
0.15000000000000002,0.01,0.6343185307179586,2.5,1.7000000000000002,True,0.056028466601398035,0.35,4.249999999999993
0.15000000000000002,0.01,0.6343185307179586,2.5,2.1,True,0.055026514108420035,0.35,4.249999999999993
0.15000000000000002,0.01,0.6343185307179586,2.5,2.5,True,0.05427708473991092,0.35,4.249999999999993
0.15000000000000002,0.01,0.9464777960769379,0.5,0.5,True,0.06450425470466226,1.4500000000000006,5.399999999999989
0.15000000000000002,0.01,0.9464777960769379,0.5,0.9,True,0.06343732673069176,1.4500000000000006,5.349999999999989
0.15000000000000002,0.01,0.9464777960769379,0.5,1.3,True,0.06260091812008323,1.4500000000000006,5.349999999999989
0.15000000000000002,0.01,0.9464777960769379,0.5,1.7000000000000002,True,0.06192392334248221,1.4500000000000006,5.349999999999989
0.15000000000000002,0.01,0.9464777960769379,0.5,2.1,True,0.06130190006427335,1.4500000000000006,5.349999999999989
0.15000000000000002,0.01,0.9464777960769379,0.5,2.5,True,0.0607683175443139,1.4500000000000006,5.349999999999989
0.15000000000000002,0.01,0.9464777960769379,0.9,0.5,True,0.06343732673069176,1.4500000000000006,5.349999999999989
0.15000000000000002,0.01,0.9464777960769379,0.9,0.9,True,0.061866427808577186,1.4500000000000006,5.349999999999989
0.15000000000000002,0.01,0.9464777960769379,0.9,1.3,True,0.060746416212049854,1.4500000000000006,5.349999999999989
0.15000000000000002,0.01,0.9464777960769379,0.9,1.7000000000000002,True,0.05985478404913111,1.4500000000000006,5.349999999999989
0.15000000000000002,0.01,0.9464777960769379,0.9,2.1,True,0.059123857992698745,1.4500000000000006,5.349999999999989
0.15000000000000002,0.01,0.9464777960769379,0.9,2.5,True,0.05849737189757382,1.4500000000000006,5.349999999999989
0.15000000000000002,0.01,0.9464777960769379,1.3,0.5,True,0.06260091812008323,1.4500000000000006,5.349999999999989
0.15000000000000002,0.01,0.9464777960769379,1.3,0.9,True,0.060746416212049854,1.4500000000000006,5.349999999999989
0.15000000000000002,0.01,0.9464777960769379,1.3,1.3,True,0.059413176931484735,1.4500000000000006,5.349999999999989
0.15000000000000002,0.01,0.9464777960769379,1.3,1.7000000000000002,True,0.05841981598679925,1.4500000000000006,5.349999999999989
0.15000000000000002,0.01,0.9464777960769379,1.3,2.1,True,0.05762338299092511,1.4500000000000006,5.349999999999989
0.15000000000000002,0.01,0.9464777960769379,1.3,2.5,True,0.05700206892945213,1.4500000000000006,5.349999999999989
0.15000000000000002,0.01,0.9464777960769379,1.7000000000000002,0.5,True,0.06192392334248221,1.4500000000000006,5.349999999999989
0.15000000000000002,0.01,0.9464777960769379,1.7000000000000002,0.9,True,0.05985478404913111,1.4500000000000006,5.349999999999989
0.15000000000000002,0.01,0.9464777960769379,1.7000000000000002,1.3,True,0.05841981598679925,1.4500000000000006,5.349999999999989
0.15000000000000002,0.01,0.9464777960769379,1.7000000000000002,1.7000000000000002,True,0.0573789244469882,1.4500000000000006,5.349999999999989
0.15000000000000002,0.01,0.9464777960769379,1.7000000000000002,2.1,True,0.056862609780134556,1.4500000000000006,5.349999999999989
0.15000000000000002,0.01,0.9464777960769379,1.7000000000000002,2.5,True,0.05633237467840235,1.4500000000000006,5.349999999999989
0.15000000000000002,0.01,0.9464777960769379,2.1,0.5,True,0.06130190006427335,1.4500000000000006,5.349999999999989
0.15000000000000002,0.01,0.9464777960769379,2.1,0.9,True,0.059123857992698745,1.4500000000000006,5.349999999999989
0.15000000000000002,0.01,0.9464777960769379,2.1,1.3,True,0.05762338299092511,1.4500000000000006,5.349999999999989
0.15000000000000002,0.01,0.9464777960769379,2.1,1.7000000000000002,True,0.056862609780134556,1.4500000000000006,5.349999999999989
0.15000000000000002,0.01,0.9464777960769379,2.1,2.1,True,0.0561313249211091,1.4500000000000006,5.299999999999989
0.15000000000000002,0.01,0.9464777960769379,2.1,2.5,True,0.05581586954338292,1.4500000000000006,5.299999999999989
0.15000000000000002,0.01,0.9464777960769379,2.5,0.5,True,0.0607683175443139,1.4500000000000006,5.349999999999989
0.15000000000000002,0.01,0.9464777960769379,2.5,0.9,True,0.05849737189757382,1.4500000000000006,5.349999999999989
0.15000000000000002,0.01,0.9464777960769379,2.5,1.3,True,0.05700206892945213,1.4500000000000006,5.349999999999989
0.15000000000000002,0.01,0.9464777960769379,2.5,1.7000000000000002,True,0.05633237467840235,1.4500000000000006,5.349999999999989
0.15000000000000002,0.01,0.9464777960769379,2.5,2.1,True,0.05581586954338292,1.4500000000000006,5.299999999999989
0.15000000000000002,0.01,0.9464777960769379,2.5,2.5,True,0.055486114149169985,1.4500000000000006,5.299999999999989
0.15000000000000002,0.01,1.2586370614359172,0.5,0.5,True,0.06452960251126627,1.6000000000000008,5.549999999999988
0.15000000000000002,0.01,1.2586370614359172,0.5,0.9,True,0.0634614290035723,1.6000000000000008,5.4999999999999885
0.15000000000000002,0.01,1.2586370614359172,0.5,1.3,True,0.06262342784795466,1.6000000000000008,5.4999999999999885
0.15000000000000002,0.01,1.2586370614359172,0.5,1.7000000000000002,True,0.06194770021509958,1.6000000000000008,5.4999999999999885
0.15000000000000002,0.01,1.2586370614359172,0.5,2.1,True,0.06132340140901713,1.6000000000000008,5.4999999999999885
0.15000000000000002,0.01,1.2586370614359172,0.5,2.5,True,0.060781554738308416,1.6000000000000008,5.4999999999999885
0.15000000000000002,0.01,1.2586370614359172,0.9,0.5,True,0.0634614290035723,1.6000000000000008,5.4999999999999885
0.15000000000000002,0.01,1.2586370614359172,0.9,0.9,True,0.061890105388151775,1.6000000000000008,5.4999999999999885
0.15000000000000002,0.01,1.2586370614359172,0.9,1.3,True,0.06076617106396611,1.6000000000000008,5.4999999999999885
0.15000000000000002,0.01,1.2586370614359172,0.9,1.7000000000000002,True,0.0598717796673433,1.6000000000000008,5.4999999999999885
0.15000000000000002,0.01,1.2586370614359172,0.9,2.1,True,0.05913922143259082,1.6000000000000008,5.4999999999999885
0.15000000000000002,0.01,1.2586370614359172,0.9,2.5,True,0.05850934652730778,1.6000000000000008,5.4999999999999885
0.15000000000000002,0.01,1.2586370614359172,1.3,0.5,True,0.06262342784795466,1.6000000000000008,5.4999999999999885
0.15000000000000002,0.01,1.2586370614359172,1.3,0.9,True,0.06076617106396611,1.6000000000000008,5.4999999999999885
0.15000000000000002,0.01,1.2586370614359172,1.3,1.3,True,0.05943252786891225,1.6000000000000008,5.4999999999999885
0.15000000000000002,0.01,1.2586370614359172,1.3,1.7000000000000002,True,0.058432196037027186,1.6000000000000008,5.4999999999999885
0.15000000000000002,0.01,1.2586370614359172,1.3,2.1,True,0.05763871094112953,1.6000000000000008,5.4999999999999885
0.15000000000000002,0.01,1.2586370614359172,1.3,2.5,True,0.0570138475100281,1.6000000000000008,5.4999999999999885
0.15000000000000002,0.01,1.2586370614359172,1.7000000000000002,0.5,True,0.06194770021509958,1.6000000000000008,5.4999999999999885
0.15000000000000002,0.01,1.2586370614359172,1.7000000000000002,0.9,True,0.0598717796673433,1.6000000000000008,5.4999999999999885
0.15000000000000002,0.01,1.2586370614359172,1.7000000000000002,1.3,True,0.058432196037027186,1.6000000000000008,5.4999999999999885
0.15000000000000002,0.01,1.2586370614359172,1.7000000000000002,1.7000000000000002,True,0.05738894277967871,1.6000000000000008,5.4999999999999885
0.15000000000000002,0.01,1.2586370614359172,1.7000000000000002,2.1,True,0.056851198902199064,1.6000000000000008,5.4999999999999885
0.15000000000000002,0.01,1.2586370614359172,1.7000000000000002,2.5,True,0.05632396179307716,1.6000000000000008,5.4999999999999885
0.15000000000000002,0.01,1.2586370614359172,2.1,0.5,True,0.06132340140901713,1.6000000000000008,5.4999999999999885
0.15000000000000002,0.01,1.2586370614359172,2.1,0.9,True,0.05913922143259082,1.6000000000000008,5.4999999999999885
0.15000000000000002,0.01,1.2586370614359172,2.1,1.3,True,0.05763871094112953,1.6000000000000008,5.4999999999999885
0.15000000000000002,0.01,1.2586370614359172,2.1,1.7000000000000002,True,0.056851198902199064,1.6000000000000008,5.4999999999999885
0.15000000000000002,0.01,1.2586370614359172,2.1,2.1,True,0.056221750362934635,1.6000000000000008,5.4999999999999885
0.15000000000000002,0.01,1.2586370614359172,2.1,2.5,True,0.05580105101680247,1.6000000000000008,5.449999999999989
0.15000000000000002,0.01,1.2586370614359172,2.5,0.5,True,0.060781554738308416,1.6000000000000008,5.4999999999999885
0.15000000000000002,0.01,1.2586370614359172,2.5,0.9,True,0.05850934652730778,1.6000000000000008,5.4999999999999885
0.15000000000000002,0.01,1.2586370614359172,2.5,1.3,True,0.0570138475100281,1.6000000000000008,5.4999999999999885
0.15000000000000002,0.01,1.2586370614359172,2.5,1.7000000000000002,True,0.05632396179307716,1.6000000000000008,5.4999999999999885
0.15000000000000002,0.01,1.2586370614359172,2.5,2.1,True,0.05580105101680247,1.6000000000000008,5.449999999999989
0.15000000000000002,0.01,1.2586370614359172,2.5,2.5,True,0.05546198494554638,1.6000000000000008,5.449999999999989
0.15000000000000002,0.01,1.5707963267948966,0.5,0.5,True,0.06455114281648858,1.7000000000000008,5.649999999999988
0.15000000000000002,0.01,1.5707963267948966,0.5,0.9,True,0.06348197745596758,1.7000000000000008,5.599999999999988
0.15000000000000002,0.01,1.5707963267948966,0.5,1.3,True,0.06264293391345767,1.7000000000000008,5.599999999999988
0.15000000000000002,0.01,1.5707963267948966,0.5,1.7000000000000002,True,0.061967099421144506,1.7000000000000008,5.599999999999988
0.15000000000000002,0.01,1.5707963267948966,0.5,2.1,True,0.06134053894847358,1.7000000000000008,5.599999999999988
0.15000000000000002,0.01,1.5707963267948966,0.5,2.5,True,0.06079452353106693,1.7000000000000008,5.599999999999988
0.15000000000000002,0.01,1.5707963267948966,0.9,0.5,True,0.06348197745596758,1.7000000000000008,5.599999999999988
0.15000000000000002,0.01,1.5707963267948966,0.9,0.9,True,0.061909512872047885,1.7000000000000008,5.599999999999988
0.15000000000000002,0.01,1.5707963267948966,0.9,1.3,True,0.06078211822263141,1.7000000000000008,5.599999999999988
0.15000000000000002,0.01,1.5707963267948966,0.9,1.7000000000000002,True,0.05988532692994983,1.7000000000000008,5.599999999999988
0.15000000000000002,0.01,1.5707963267948966,0.9,2.1,True,0.05914968815473185,1.7000000000000008,5.599999999999988
0.15000000000000002,0.01,1.5707963267948966,0.9,2.5,True,0.058516317101914406,1.7000000000000008,5.599999999999988
0.15000000000000002,0.01,1.5707963267948966,1.3,0.5,True,0.06264293391345767,1.7000000000000008,5.599999999999988
0.15000000000000002,0.01,1.5707963267948966,1.3,0.9,True,0.06078211822263141,1.7000000000000008,5.599999999999988
0.15000000000000002,0.01,1.5707963267948966,1.3,1.3,True,0.05944611567399248,1.7000000000000008,5.599999999999988
0.15000000000000002,0.01,1.5707963267948966,1.3,1.7000000000000002,True,0.05843957076144068,1.7000000000000008,5.599999999999988
0.15000000000000002,0.01,1.5707963267948966,1.3,2.1,True,0.05764622843353479,1.7000000000000008,5.599999999999988
0.15000000000000002,0.01,1.5707963267948966,1.3,2.5,True,0.05701753434298078,1.7000000000000008,5.599999999999988
0.15000000000000002,0.01,1.5707963267948966,1.7000000000000002,0.5,True,0.061967099421144506,1.7000000000000008,5.599999999999988
0.15000000000000002,0.01,1.5707963267948966,1.7000000000000002,0.9,True,0.05988532692994983,1.7000000000000008,5.599999999999988
0.15000000000000002,0.01,1.5707963267948966,1.7000000000000002,1.3,True,0.05843957076144068,1.7000000000000008,5.599999999999988
0.15000000000000002,0.01,1.5707963267948966,1.7000000000000002,1.7000000000000002,True,0.057392593575452434,1.7000000000000008,5.599999999999988
0.15000000000000002,0.01,1.5707963267948966,1.7000000000000002,2.1,True,0.05684509013001011,1.7000000000000008,5.599999999999988
0.15000000000000002,0.01,1.5707963267948966,1.7000000000000002,2.5,True,0.05631879944699427,1.7000000000000008,5.599999999999988
0.15000000000000002,0.01,1.5707963267948966,2.1,0.5,True,0.06134053894847358,1.7000000000000008,5.599999999999988
0.15000000000000002,0.01,1.5707963267948966,2.1,0.9,True,0.05914968815473185,1.7000000000000008,5.599999999999988
0.15000000000000002,0.01,1.5707963267948966,2.1,1.3,True,0.05764622843353479,1.7000000000000008,5.599999999999988
0.15000000000000002,0.01,1.5707963267948966,2.1,1.7000000000000002,True,0.05684509013001011,1.7000000000000008,5.599999999999988
0.15000000000000002,0.01,1.5707963267948966,2.1,2.1,True,0.05620927149006104,1.7000000000000008,5.599999999999988
0.15000000000000002,0.01,1.5707963267948966,2.1,2.5,True,0.055790548605443774,1.7000000000000008,5.549999999999988
0.15000000000000002,0.01,1.5707963267948966,2.5,0.5,True,0.06079452353106693,1.7000000000000008,5.599999999999988
0.15000000000000002,0.01,1.5707963267948966,2.5,0.9,True,0.058516317101914406,1.7000000000000008,5.599999999999988
0.15000000000000002,0.01,1.5707963267948966,2.5,1.3,True,0.05701753434298078,1.7000000000000008,5.599999999999988
0.15000000000000002,0.01,1.5707963267948966,2.5,1.7000000000000002,True,0.05631879944699427,1.7000000000000008,5.599999999999988
0.15000000000000002,0.01,1.5707963267948966,2.5,2.1,True,0.055790548605443774,1.7000000000000008,5.549999999999988
0.15000000000000002,0.01,1.5707963267948966,2.5,2.5,True,0.05544355972042322,1.7000000000000008,5.549999999999988
0.15000000000000002,0.20800000000000002,0.01,0.5,0.5,True,0.06441339923205498,0.0,3.949999999999994
0.15000000000000002,0.20800000000000002,0.01,0.5,0.9,True,0.06335078924938675,0.0,3.899999999999994
0.15000000000000002,0.20800000000000002,0.01,0.5,1.3,True,0.06251963979980749,0.0,3.899999999999994
0.15000000000000002,0.20800000000000002,0.01,0.5,1.7000000000000002,True,0.06183883147216446,0.0,3.899999999999994
0.15000000000000002,0.20800000000000002,0.01,0.5,2.1,True,0.06123511233522816,0.0,3.899999999999994
0.15000000000000002,0.20800000000000002,0.01,0.5,2.5,True,0.06068403109963202,0.0,3.899999999999994
0.15000000000000002,0.20800000000000002,0.01,0.9,0.5,True,0.06335078924938675,0.0,3.899999999999994
0.15000000000000002,0.20800000000000002,0.01,0.9,0.9,True,0.061793172115305814,0.0,3.899999999999994
0.15000000000000002,0.20800000000000002,0.01,0.9,1.3,True,0.060675226007723,0.0,3.899999999999994
0.15000000000000002,0.20800000000000002,0.01,0.9,1.7000000000000002,True,0.059724222529825254,0.0,3.899999999999994
0.15000000000000002,0.20800000000000002,0.01,0.9,2.1,True,0.05891055478935247,0.0,3.899999999999994
0.15000000000000002,0.20800000000000002,0.01,0.9,2.5,True,0.05821914623078117,0.0,3.899999999999994
0.15000000000000002,0.20800000000000002,0.01,1.3,0.5,True,0.06251963979980749,0.0,3.899999999999994
0.15000000000000002,0.20800000000000002,0.01,1.3,0.9,True,0.060675226007723,0.0,3.899999999999994
0.15000000000000002,0.20800000000000002,0.01,1.3,1.3,True,0.059278000099819816,0.0,3.899999999999994
0.15000000000000002,0.20800000000000002,0.01,1.3,1.7000000000000002,True,0.05814268261820457,0.0,3.899999999999994
0.15000000000000002,0.20800000000000002,0.01,1.3,2.1,True,0.05719387068010964,0.0,3.899999999999994
0.15000000000000002,0.20800000000000002,0.01,1.3,2.5,True,0.05669009242238986,0.0,3.899999999999994
0.15000000000000002,0.20800000000000002,0.01,1.7000000000000002,0.5,True,0.06183883147216446,0.0,3.899999999999994
0.15000000000000002,0.20800000000000002,0.01,1.7000000000000002,0.9,True,0.059724222529825254,0.0,3.899999999999994
0.15000000000000002,0.20800000000000002,0.01,1.7000000000000002,1.3,True,0.05814268261820457,0.0,3.899999999999994
0.15000000000000002,0.20800000000000002,0.01,1.7000000000000002,1.7000000000000002,True,0.05714385725680371,0.0,3.899999999999994
0.15000000000000002,0.20800000000000002,0.01,1.7000000000000002,2.1,True,0.05633128544534184,0.0,3.899999999999994
0.15000000000000002,0.20800000000000002,0.01,1.7000000000000002,2.5,True,0.05638327819969448,0.0,3.899999999999994
0.15000000000000002,0.20800000000000002,0.01,2.1,0.5,True,0.06123511233522816,0.0,3.899999999999994
0.15000000000000002,0.20800000000000002,0.01,2.1,0.9,True,0.05891055478935247,0.0,3.899999999999994
0.15000000000000002,0.20800000000000002,0.01,2.1,1.3,True,0.05719387068010964,0.0,3.899999999999994
0.15000000000000002,0.20800000000000002,0.01,2.1,1.7000000000000002,True,0.05633128544534184,0.0,3.899999999999994
0.15000000000000002,0.20800000000000002,0.01,2.1,2.1,True,0.05629659068105774,0.0,3.899999999999994
0.15000000000000002,0.20800000000000002,0.01,2.1,2.5,True,0.055861924787497026,0.0,3.8499999999999943
0.15000000000000002,0.20800000000000002,0.01,2.5,0.5,True,0.06068403109963202,0.0,3.899999999999994
