Distance,Velocity,Theta,gamma0,gamma1,No Collision,Safety Loss,Deadlock Time,Simulation Time
0.8900000000000001,0.406,0.6343185307179586,2.1,2.5,True,0.03117406269709916,0.0,4.399999999999992
0.8900000000000001,0.406,0.6343185307179586,2.5,0.5,True,0.03695373138862048,0.0,4.449999999999992
0.8900000000000001,0.406,0.6343185307179586,2.5,0.9,True,0.03486266187574624,0.0,4.399999999999992
0.8900000000000001,0.406,0.6343185307179586,2.5,1.3,True,0.03327091308589094,0.0,4.399999999999992
0.8900000000000001,0.406,0.6343185307179586,2.5,1.7000000000000002,True,0.03210155706133915,0.0,4.399999999999992
0.8900000000000001,0.406,0.6343185307179586,2.5,2.1,True,0.03117406269709916,0.0,4.399999999999992
0.8900000000000001,0.406,0.6343185307179586,2.5,2.5,True,0.03041676265923291,0.0,4.399999999999992
0.8900000000000001,0.406,0.9464777960769379,0.5,0.5,True,0.04110524775622691,2.799999999999998,7.89999999999998
0.8900000000000001,0.406,0.9464777960769379,0.5,0.9,True,0.03981251604181297,2.799999999999998,7.84999999999998
0.8900000000000001,0.406,0.9464777960769379,0.5,1.3,True,0.038843280246837295,2.799999999999998,7.84999999999998
0.8900000000000001,0.406,0.9464777960769379,0.5,1.7000000000000002,True,0.038100834449382795,2.799999999999998,7.84999999999998
0.8900000000000001,0.406,0.9464777960769379,0.5,2.1,True,0.037525827398972623,2.799999999999998,7.84999999999998
0.8900000000000001,0.406,0.9464777960769379,0.5,2.5,True,0.037059874478826735,2.799999999999998,7.84999999999998
0.8900000000000001,0.406,0.9464777960769379,0.9,0.5,True,0.03981251604181297,2.799999999999998,7.84999999999998
0.8900000000000001,0.406,0.9464777960769379,0.9,0.9,True,0.038098487005875085,2.799999999999998,7.84999999999998
0.8900000000000001,0.406,0.9464777960769379,0.9,1.3,True,0.03700250164566733,2.799999999999998,7.84999999999998
0.8900000000000001,0.406,0.9464777960769379,0.9,1.7000000000000002,True,0.03620460352640817,2.799999999999998,7.84999999999998
0.8900000000000001,0.406,0.9464777960769379,0.9,2.1,True,0.03555564151332289,2.799999999999998,7.84999999999998
0.8900000000000001,0.406,0.9464777960769379,0.9,2.5,True,0.03493069552592356,2.799999999999998,7.84999999999998
0.8900000000000001,0.406,0.9464777960769379,1.3,0.5,True,0.038843280246837295,2.799999999999998,7.84999999999998
0.8900000000000001,0.406,0.9464777960769379,1.3,0.9,True,0.03700250164566733,2.799999999999998,7.84999999999998
0.8900000000000001,0.406,0.9464777960769379,1.3,1.3,True,0.0358777303287429,2.799999999999998,7.84999999999998
0.8900000000000001,0.406,0.9464777960769379,1.3,1.7000000000000002,True,0.03490562246735952,2.799999999999998,7.84999999999998
0.8900000000000001,0.406,0.9464777960769379,1.3,2.1,True,0.03397951514439151,2.799999999999998,7.84999999999998
0.8900000000000001,0.406,0.9464777960769379,1.3,2.5,True,0.03319379341315599,2.799999999999998,7.84999999999998
0.8900000000000001,0.406,0.9464777960769379,1.7000000000000002,0.5,True,0.038100834449382795,2.799999999999998,7.84999999999998
0.8900000000000001,0.406,0.9464777960769379,1.7000000000000002,0.9,True,0.03620460352640817,2.799999999999998,7.84999999999998
0.8900000000000001,0.406,0.9464777960769379,1.7000000000000002,1.3,True,0.03490562246735952,2.799999999999998,7.84999999999998
0.8900000000000001,0.406,0.9464777960769379,1.7000000000000002,1.7000000000000002,True,0.033703965679913454,2.799999999999998,7.84999999999998
0.8900000000000001,0.406,0.9464777960769379,1.7000000000000002,2.1,True,0.03274626470640278,2.799999999999998,7.84999999999998
0.8900000000000001,0.406,0.9464777960769379,1.7000000000000002,2.5,True,0.031949009844068045,2.799999999999998,7.84999999999998
0.8900000000000001,0.406,0.9464777960769379,2.1,0.5,True,0.037525827398972623,2.799999999999998,7.84999999999998
0.8900000000000001,0.406,0.9464777960769379,2.1,0.9,True,0.03555564151332289,2.799999999999998,7.84999999999998
0.8900000000000001,0.406,0.9464777960769379,2.1,1.3,True,0.03397951514439151,2.799999999999998,7.84999999999998
0.8900000000000001,0.406,0.9464777960769379,2.1,1.7000000000000002,True,0.03274626470640278,2.799999999999998,7.84999999999998
0.8900000000000001,0.406,0.9464777960769379,2.1,2.1,True,0.031772211925359645,2.799999999999998,7.79999999999998
0.8900000000000001,0.406,0.9464777960769379,2.1,2.5,True,0.030962089217850496,2.799999999999998,7.79999999999998
0.8900000000000001,0.406,0.9464777960769379,2.5,0.5,True,0.037059874478826735,2.799999999999998,7.84999999999998
0.8900000000000001,0.406,0.9464777960769379,2.5,0.9,True,0.03493069552592356,2.799999999999998,7.84999999999998
0.8900000000000001,0.406,0.9464777960769379,2.5,1.3,True,0.03319379341315599,2.799999999999998,7.84999999999998
0.8900000000000001,0.406,0.9464777960769379,2.5,1.7000000000000002,True,0.031949009844068045,2.799999999999998,7.84999999999998
0.8900000000000001,0.406,0.9464777960769379,2.5,2.1,True,0.030962089217850496,2.799999999999998,7.79999999999998
0.8900000000000001,0.406,0.9464777960769379,2.5,2.5,True,0.030368079722313254,2.799999999999998,7.79999999999998
