Distance,Velocity,Theta,gamma0,gamma1,No Collision,Safety Loss,Deadlock Time,Simulation Time
0.1999999999999999,0.01,0.0,1.8040000000000005,2.402,True,0.0481294154622718,0.35,8.349999999999984
0.1999999999999999,0.01,0.0,1.8040000000000005,3.0,True,0.0460466134868982,0.35,8.299999999999983
0.1999999999999999,0.01,0.0,2.402,0.01,True,0.060860983338021,7.79999999999998,19.100000000000136
0.1999999999999999,0.01,0.0,2.402,0.6080000000000001,True,0.0561961655910189,0.35,8.349999999999984
0.1999999999999999,0.01,0.0,2.402,1.2060000000000002,True,0.051667687797666,0.35,8.249999999999982
0.1999999999999999,0.01,0.0,2.402,1.8040000000000005,True,0.0481294154622718,0.35,8.349999999999984
0.1999999999999999,0.01,0.0,2.402,2.402,True,0.0453278730151843,0.35,8.299999999999983
0.1999999999999999,0.01,0.0,2.402,3.0,True,0.0430509805008333,0.35,8.249999999999982
0.1999999999999999,0.01,0.0,3.0,0.01,True,0.0578242712307816,3.349999999999996,15.85000000000009
0.1999999999999999,0.01,0.0,3.0,0.6080000000000001,True,0.05519470949212,0.35,8.349999999999984
0.1999999999999999,0.01,0.0,3.0,1.2060000000000002,True,0.0498939894402088,0.35,8.249999999999982
0.1999999999999999,0.01,0.0,3.0,1.8040000000000005,True,0.0460466134868982,0.35,8.299999999999983
0.1999999999999999,0.01,0.0,3.0,2.402,True,0.0430509805008333,0.35,8.249999999999982
0.1999999999999999,0.01,0.0,3.0,3.0,True,0.0405213673906872,0.35,8.349999999999984
0.1999999999999999,0.01,0.1047197551196597,0.01,0.01,True,0.0613679988453452,59.99999999999873,59.99999999999873
0.1999999999999999,0.01,0.1047197551196597,0.01,0.6080000000000001,True,0.0481396867874336,0.35,13.100000000000051
0.1999999999999999,0.01,0.1047197551196597,0.01,1.2060000000000002,True,0.0318239466062058,0.35,9.950000000000006
0.1999999999999999,0.01,0.1047197551196597,0.01,1.8040000000000005,True,0.0318694492875343,0.35,9.950000000000006
0.1999999999999999,0.01,0.1047197551196597,0.01,2.402,True,0.0319023287942593,0.35,9.950000000000006
0.1999999999999999,0.01,0.1047197551196597,0.01,3.0,True,0.0319076452483632,0.35,9.950000000000006
0.1999999999999999,0.01,0.1047197551196597,0.6080000000000001,0.01,True,0.0481396867874336,0.35,13.100000000000051
0.1999999999999999,0.01,0.1047197551196597,0.6080000000000001,0.6080000000000001,True,0.0594614991794716,0.35,8.14999999999998
0.1999999999999999,0.01,0.1047197551196597,0.6080000000000001,1.2060000000000002,True,0.0580423313997254,0.35,8.199999999999982
0.1999999999999999,0.01,0.1047197551196597,0.6080000000000001,1.8040000000000005,True,0.0567974861662924,0.35,8.299999999999983
0.1999999999999999,0.01,0.1047197551196597,0.6080000000000001,2.402,True,0.0557637784581012,0.35,8.299999999999983
0.1999999999999999,0.01,0.1047197551196597,0.6080000000000001,3.0,True,0.0547746427063491,0.35,8.299999999999983
0.1999999999999999,0.01,0.1047197551196597,1.2060000000000002,0.01,True,0.0318239466062058,0.35,9.950000000000006
0.1999999999999999,0.01,0.1047197551196597,1.2060000000000002,0.6080000000000001,True,0.0580423313997254,0.35,8.199999999999982
0.1999999999999999,0.01,0.1047197551196597,1.2060000000000002,1.2060000000000002,True,0.0555691425682351,0.35,8.199999999999982
0.1999999999999999,0.01,0.1047197551196597,1.2060000000000002,1.8040000000000005,True,0.053279073871282,0.35,8.299999999999983
0.1999999999999999,0.01,0.1047197551196597,1.2060000000000002,2.402,True,0.0512997297745255,0.35,8.249999999999982
0.1999999999999999,0.01,0.1047197551196597,1.2060000000000002,3.0,True,0.0495619492807185,0.35,8.249999999999982
0.1999999999999999,0.01,0.1047197551196597,1.8040000000000005,0.01,True,0.0318694492875343,0.35,9.950000000000006
0.1999999999999999,0.01,0.1047197551196597,1.8040000000000005,0.6080000000000001,True,0.0567974861662924,0.35,8.299999999999983
0.1999999999999999,0.01,0.1047197551196597,1.8040000000000005,1.2060000000000002,True,0.053279073871282,0.35,8.299999999999983
0.1999999999999999,0.01,0.1047197551196597,1.8040000000000005,1.8040000000000005,True,0.0503536085147453,0.35,8.249999999999982
0.1999999999999999,0.01,0.1047197551196597,1.8040000000000005,2.402,True,0.0477812316509504,0.35,8.349999999999984
0.1999999999999999,0.01,0.1047197551196597,1.8040000000000005,3.0,True,0.045724915578107,0.35,8.349999999999984
0.1999999999999999,0.01,0.1047197551196597,2.402,0.01,True,0.0319023287942593,0.35,9.950000000000006
0.1999999999999999,0.01,0.1047197551196597,2.402,0.6080000000000001,True,0.0557637784581012,0.35,8.299999999999983
0.1999999999999999,0.01,0.1047197551196597,2.402,1.2060000000000002,True,0.0512997297745255,0.35,8.249999999999982
0.1999999999999999,0.01,0.1047197551196597,2.402,1.8040000000000005,True,0.0477812316509504,0.35,8.349999999999984
0.1999999999999999,0.01,0.1047197551196597,2.402,2.402,True,0.0450124802081876,0.35,8.299999999999983
0.1999999999999999,0.01,0.1047197551196597,2.402,3.0,True,0.0427116781745876,0.35,8.249999999999982
0.1999999999999999,0.01,0.1047197551196597,3.0,0.01,True,0.0319076452483632,0.35,9.950000000000006
0.1999999999999999,0.01,0.1047197551196597,3.0,0.6080000000000001,True,0.0547746427063491,0.35,8.299999999999983
0.1999999999999999,0.01,0.1047197551196597,3.0,1.2060000000000002,True,0.0495619492807185,0.35,8.249999999999982
0.1999999999999999,0.01,0.1047197551196597,3.0,1.8040000000000005,True,0.045724915578107,0.35,8.349999999999984
0.1999999999999999,0.01,0.1047197551196597,3.0,2.402,True,0.0427116781745876,0.35,8.249999999999982
0.1999999999999999,0.01,0.1047197551196597,3.0,3.0,True,0.0401740037464686,0.35,8.249999999999982
0.1999999999999999,0.01,0.2094395102393195,0.01,0.01,True,0.0611386100524175,59.99999999999873,59.99999999999873
0.1999999999999999,0.01,0.2094395102393195,0.01,0.6080000000000001,True,0.0418465608169711,0.35,11.55000000000003
0.1999999999999999,0.01,0.2094395102393195,0.01,1.2060000000000002,True,0.0328453055659216,0.35,10.100000000000009
0.1999999999999999,0.01,0.2094395102393195,0.01,1.8040000000000005,True,0.0328482654781894,0.35,10.100000000000009
0.1999999999999999,0.01,0.2094395102393195,0.01,2.402,True,0.0328567519354775,0.35,10.100000000000009
0.1999999999999999,0.01,0.2094395102393195,0.01,3.0,True,0.0328510867630195,0.35,10.100000000000009
0.1999999999999999,0.01,0.2094395102393195,0.6080000000000001,0.01,True,0.0418465608169711,0.35,11.55000000000003
0.1999999999999999,0.01,0.2094395102393195,0.6080000000000001,0.6080000000000001,True,0.0591627943894602,0.35,8.14999999999998
0.1999999999999999,0.01,0.2094395102393195,0.6080000000000001,1.2060000000000002,True,0.0577634198245138,0.35,8.14999999999998
0.1999999999999999,0.01,0.2094395102393195,0.6080000000000001,1.8040000000000005,True,0.0565311479512799,0.35,8.199999999999982
0.1999999999999999,0.01,0.2094395102393195,0.6080000000000001,2.402,True,0.0554770556130862,0.35,8.249999999999982
0.1999999999999999,0.01,0.2094395102393195,0.6080000000000001,3.0,True,0.0545073078221366,0.35,8.249999999999982
0.1999999999999999,0.01,0.2094395102393195,1.2060000000000002,0.01,True,0.0328453055659216,0.35,10.100000000000009
0.1999999999999999,0.01,0.2094395102393195,1.2060000000000002,0.6080000000000001,True,0.0577634198245138,0.35,8.14999999999998
0.1999999999999999,0.01,0.2094395102393195,1.2060000000000002,1.2060000000000002,True,0.0552991994049537,0.35,8.199999999999982
0.1999999999999999,0.01,0.2094395102393195,1.2060000000000002,1.8040000000000005,True,0.0530572036449945,0.35,8.299999999999983
0.1999999999999999,0.01,0.2094395102393195,1.2060000000000002,2.402,True,0.0510394808877487,0.35,8.249999999999982
0.1999999999999999,0.01,0.2094395102393195,1.2060000000000002,3.0,True,0.0493344397085862,0.35,8.249999999999982
0.1999999999999999,0.01,0.2094395102393195,1.8040000000000005,0.01,True,0.0328482654781894,0.35,10.100000000000009
0.1999999999999999,0.01,0.2094395102393195,1.8040000000000005,0.6080000000000001,True,0.0565311479512799,0.35,8.199999999999982
0.1999999999999999,0.01,0.2094395102393195,1.8040000000000005,1.2060000000000002,True,0.0530572036449945,0.35,8.299999999999983
0.1999999999999999,0.01,0.2094395102393195,1.8040000000000005,1.8040000000000005,True,0.0501117489949725,0.35,8.249999999999982
0.1999999999999999,0.01,0.2094395102393195,1.8040000000000005,2.402,True,0.0475102005879591,0.35,8.199999999999982
0.1999999999999999,0.01,0.2094395102393195,1.8040000000000005,3.0,True,0.0454767529995047,0.35,8.299999999999983
0.1999999999999999,0.01,0.2094395102393195,2.402,0.01,True,0.0328567519354775,0.35,10.100000000000009
0.1999999999999999,0.01,0.2094395102393195,2.402,0.6080000000000001,True,0.0554770556130862,0.35,8.249999999999982
0.1999999999999999,0.01,0.2094395102393195,2.402,1.2060000000000002,True,0.0510394808877487,0.35,8.249999999999982
0.1999999999999999,0.01,0.2094395102393195,2.402,1.8040000000000005,True,0.0475102005879591,0.35,8.199999999999982
0.1999999999999999,0.01,0.2094395102393195,2.402,2.402,True,0.0447793098340927,0.35,8.299999999999983
0.1999999999999999,0.01,0.2094395102393195,2.402,3.0,True,0.0424194243617474,0.35,8.299999999999983
0.1999999999999999,0.01,0.2094395102393195,3.0,0.01,True,0.0328510867630195,0.35,10.100000000000009
0.1999999999999999,0.01,0.2094395102393195,3.0,0.6080000000000001,True,0.0545073078221366,0.35,8.249999999999982
0.1999999999999999,0.01,0.2094395102393195,3.0,1.2060000000000002,True,0.0493344397085862,0.35,8.249999999999982
0.1999999999999999,0.01,0.2094395102393195,3.0,1.8040000000000005,True,0.0454767529995047,0.35,8.299999999999983
0.1999999999999999,0.01,0.2094395102393195,3.0,2.402,True,0.0424194243617474,0.35,8.299999999999983
0.1999999999999999,0.01,0.2094395102393195,3.0,3.0,True,0.0399422562274766,0.35,8.249999999999982
0.1999999999999999,0.01,0.3141592653589793,0.01,0.01,True,0.0609032627955361,59.99999999999873,59.99999999999873
0.1999999999999999,0.01,0.3141592653589793,0.01,0.6080000000000001,True,0.0429499876292533,0.35,11.750000000000032
0.1999999999999999,0.01,0.3141592653589793,0.01,1.2060000000000002,True,0.0341482822827256,0.35,10.25000000000001
0.1999999999999999,0.01,0.3141592653589793,0.01,1.8040000000000005,True,0.0341887760914198,0.35,10.300000000000011
0.1999999999999999,0.01,0.3141592653589793,0.01,2.402,True,0.0342003516384424,0.35,10.300000000000011
0.1999999999999999,0.01,0.3141592653589793,0.01,3.0,True,0.0341784956454953,0.35,10.300000000000011
0.1999999999999999,0.01,0.3141592653589793,0.6080000000000001,0.01,True,0.0429499876292533,0.35,11.750000000000032
0.1999999999999999,0.01,0.3141592653589793,0.6080000000000001,0.6080000000000001,True,0.0590597346059851,0.35,8.14999999999998
0.1999999999999999,0.01,0.3141592653589793,0.6080000000000001,1.2060000000000002,True,0.0576612536761184,0.35,8.14999999999998
0.1999999999999999,0.01,0.3141592653589793,0.6080000000000001,1.8040000000000005,True,0.0564450694527728,0.35,8.199999999999982
0.1999999999999999,0.01,0.3141592653589793,0.6080000000000001,2.402,True,0.0553508329977212,0.35,8.249999999999982
0.1999999999999999,0.01,0.3141592653589793,0.6080000000000001,3.0,True,0.0544019125835616,0.35,8.249999999999982
0.1999999999999999,0.01,0.3141592653589793,1.2060000000000002,0.01,True,0.0341482822827256,0.35,10.25000000000001
0.1999999999999999,0.01,0.3141592653589793,1.2060000000000002,0.6080000000000001,True,0.0576612536761184,0.35,8.14999999999998
0.1999999999999999,0.01,0.3141592653589793,1.2060000000000002,1.2060000000000002,True,0.0551873723062871,0.35,8.199999999999982
0.1999999999999999,0.01,0.3141592653589793,1.2060000000000002,1.8040000000000005,True,0.053015998943186,0.35,8.249999999999982
0.1999999999999999,0.01,0.3141592653589793,1.2060000000000002,2.402,True,0.050884028085077,0.35,8.249999999999982
0.1999999999999999,0.01,0.3141592653589793,1.2060000000000002,3.0,True,0.0492023791667835,0.35,8.249999999999982
0.1999999999999999,0.01,0.3141592653589793,1.8040000000000005,0.01,True,0.0341887760914198,0.35,10.300000000000011
0.1999999999999999,0.01,0.3141592653589793,1.8040000000000005,0.6080000000000001,True,0.0564450694527728,0.35,8.199999999999982
0.1999999999999999,0.01,0.3141592653589793,1.8040000000000005,1.2060000000000002,True,0.053015998943186,0.35,8.249999999999982
0.1999999999999999,0.01,0.3141592653589793,1.8040000000000005,1.8040000000000005,True,0.0499639192848816,0.35,8.249999999999982
0.1999999999999999,0.01,0.3141592653589793,1.8040000000000005,2.402,True,0.0474172747116313,0.35,8.199999999999982
0.1999999999999999,0.01,0.3141592653589793,1.8040000000000005,3.0,True,0.04531264542045,0.35,8.199999999999982
0.1999999999999999,0.01,0.3141592653589793,2.402,0.01,True,0.0342003516384424,0.35,10.300000000000011
0.1999999999999999,0.01,0.3141592653589793,2.402,0.6080000000000001,True,0.0553508329977212,0.35,8.249999999999982
0.1999999999999999,0.01,0.3141592653589793,2.402,1.2060000000000002,True,0.050884028085077,0.35,8.249999999999982
0.1999999999999999,0.01,0.3141592653589793,2.402,1.8040000000000005,True,0.0474172747116313,0.35,8.199999999999982
0.1999999999999999,0.01,0.3141592653589793,2.402,2.402,True,0.0446315582641256,0.35,8.199999999999982
0.1999999999999999,0.01,0.3141592653589793,2.402,3.0,True,0.042185846689979,0.35,8.299999999999983
0.1999999999999999,0.01,0.3141592653589793,3.0,0.01,True,0.0341784956454953,0.35,10.300000000000011
0.1999999999999999,0.01,0.3141592653589793,3.0,0.6080000000000001,True,0.0544019125835616,0.35,8.249999999999982
0.1999999999999999,0.01,0.3141592653589793,3.0,1.2060000000000002,True,0.0492023791667835,0.35,8.249999999999982
0.1999999999999999,0.01,0.3141592653589793,3.0,1.8040000000000005,True,0.04531264542045,0.35,8.199999999999982
0.1999999999999999,0.01,0.3141592653589793,3.0,2.402,True,0.042185846689979,0.35,8.299999999999983
0.1999999999999999,0.01,0.3141592653589793,3.0,3.0,True,0.0397747379362801,0.35,8.299999999999983
0.1999999999999999,0.01,0.418879020478639,0.01,0.01,True,0.0611034171305353,59.99999999999873,59.99999999999873
0.1999999999999999,0.01,0.418879020478639,0.01,0.6080000000000001,True,0.044361701628924,0.35,11.950000000000037
0.1999999999999999,0.01,0.418879020478639,0.01,1.2060000000000002,True,0.0356326198004136,0.35,10.450000000000014
0.1999999999999999,0.01,0.418879020478639,0.01,1.8040000000000005,True,0.035663198042756,0.35,10.500000000000014
0.1999999999999999,0.01,0.418879020478639,0.01,2.402,True,0.0357110095097899,0.35,10.500000000000014
0.1999999999999999,0.01,0.418879020478639,0.01,3.0,True,0.0356807470042776,0.35,10.500000000000014
0.1999999999999999,0.01,0.418879020478639,0.6080000000000001,0.01,True,0.044361701628924,0.35,11.950000000000037
0.1999999999999999,0.01,0.418879020478639,0.6080000000000001,0.6080000000000001,True,0.0591621208270177,0.35,8.14999999999998
0.1999999999999999,0.01,0.418879020478639,0.6080000000000001,1.2060000000000002,True,0.0577411018704972,0.35,8.199999999999982
0.1999999999999999,0.01,0.418879020478639,0.6080000000000001,1.8040000000000005,True,0.0565477934035105,0.35,8.249999999999982
0.1999999999999999,0.01,0.418879020478639,0.6080000000000001,2.402,True,0.0553957918531144,0.35,8.299999999999983
0.1999999999999999,0.01,0.418879020478639,0.6080000000000001,3.0,True,0.0544667842973399,0.35,8.299999999999983
0.1999999999999999,0.01,0.418879020478639,1.2060000000000002,0.01,True,0.0356326198004136,0.35,10.450000000000014
0.1999999999999999,0.01,0.418879020478639,1.2060000000000002,0.6080000000000001,True,0.0577411018704972,0.35,8.199999999999982
0.1999999999999999,0.01,0.418879020478639,1.2060000000000002,1.2060000000000002,True,0.0552473169744987,0.35,8.199999999999982
0.1999999999999999,0.01,0.418879020478639,1.2060000000000002,1.8040000000000005,True,0.0531315586310362,0.35,8.299999999999983
0.1999999999999999,0.01,0.418879020478639,1.2060000000000002,2.402,True,0.0510468366569449,0.35,8.249999999999982
0.1999999999999999,0.01,0.418879020478639,1.2060000000000002,3.0,True,0.0493141298920114,0.35,8.249999999999982
0.1999999999999999,0.01,0.418879020478639,1.8040000000000005,0.01,True,0.035663198042756,0.35,10.500000000000014
0.1999999999999999,0.01,0.418879020478639,1.8040000000000005,0.6080000000000001,True,0.0565477934035105,0.35,8.249999999999982
0.1999999999999999,0.01,0.418879020478639,1.8040000000000005,1.2060000000000002,True,0.0531315586310362,0.35,8.299999999999983
0.1999999999999999,0.01,0.418879020478639,1.8040000000000005,1.8040000000000005,True,0.0500372334133161,0.35,8.249999999999982
0.1999999999999999,0.01,0.418879020478639,1.8040000000000005,2.402,True,0.0475078275532674,0.35,8.199999999999982
0.1999999999999999,0.01,0.418879020478639,1.8040000000000005,3.0,True,0.0453147581407525,0.35,8.199999999999982
0.1999999999999999,0.01,0.418879020478639,2.402,0.01,True,0.0357110095097899,0.35,10.500000000000014
0.1999999999999999,0.01,0.418879020478639,2.402,0.6080000000000001,True,0.0553957918531144,0.35,8.299999999999983
0.1999999999999999,0.01,0.418879020478639,2.402,1.2060000000000002,True,0.0510468366569449,0.35,8.249999999999982
0.1999999999999999,0.01,0.418879020478639,2.402,1.8040000000000005,True,0.0475078275532674,0.35,8.199999999999982
0.1999999999999999,0.01,0.418879020478639,2.402,2.402,True,0.0446331870111097,0.35,8.199999999999982
0.1999999999999999,0.01,0.418879020478639,2.402,3.0,True,0.0421263259667891,0.35,8.299999999999983
0.1999999999999999,0.01,0.418879020478639,3.0,0.01,True,0.0356807470042776,0.35,10.500000000000014
0.1999999999999999,0.01,0.418879020478639,3.0,0.6080000000000001,True,0.0544667842973399,0.35,8.299999999999983
0.1999999999999999,0.01,0.418879020478639,3.0,1.2060000000000002,True,0.0493141298920114,0.35,8.249999999999982
0.1999999999999999,0.01,0.418879020478639,3.0,1.8040000000000005,True,0.0453147581407525,0.35,8.199999999999982
0.1999999999999999,0.01,0.418879020478639,3.0,2.402,True,0.0421263259667891,0.35,8.299999999999983
0.1999999999999999,0.01,0.418879020478639,3.0,3.0,True,0.0397050669347655,0.35,8.299999999999983
0.1999999999999999,0.01,0.5235987755982988,0.01,0.01,True,0.0613207648085663,59.99999999999873,59.99999999999873
0.1999999999999999,0.01,0.5235987755982988,0.01,0.6080000000000001,True,0.052737694111747,0.35,14.200000000000069
0.1999999999999999,0.01,0.5235987755982988,0.01,1.2060000000000002,True,0.0372968829734735,0.35,10.700000000000015
0.1999999999999999,0.01,0.5235987755982988,0.01,1.8040000000000005,True,0.0373324969617703,0.35,10.700000000000015
0.1999999999999999,0.01,0.5235987755982988,0.01,2.402,True,0.037379613779997,0.35,10.700000000000015
0.1999999999999999,0.01,0.5235987755982988,0.01,3.0,True,0.0373879105236539,0.35,10.750000000000018
0.1999999999999999,0.01,0.5235987755982988,0.6080000000000001,0.01,True,0.052737694111747,0.35,14.200000000000069
0.1999999999999999,0.01,0.5235987755982988,0.6080000000000001,0.6080000000000001,True,0.059464166026117,0.35,8.14999999999998
0.1999999999999999,0.01,0.5235987755982988,0.6080000000000001,1.2060000000000002,True,0.0580021211366904,0.35,8.299999999999983
0.1999999999999999,0.01,0.5235987755982988,0.6080000000000001,1.8040000000000005,True,0.0568432139143169,0.35,8.299999999999983
0.1999999999999999,0.01,0.5235987755982988,0.6080000000000001,2.402,True,0.0556794086978047,0.35,8.199999999999982
0.1999999999999999,0.01,0.5235987755982988,0.6080000000000001,3.0,True,0.0546872643931853,0.35,8.299999999999983
0.1999999999999999,0.01,0.5235987755982988,1.2060000000000002,0.01,True,0.0372968829734735,0.35,10.700000000000015
0.1999999999999999,0.01,0.5235987755982988,1.2060000000000002,0.6080000000000001,True,0.0580021211366904,0.35,8.299999999999983
0.1999999999999999,0.01,0.5235987755982988,1.2060000000000002,1.2060000000000002,True,0.0554874201959466,0.35,8.199999999999982
0.1999999999999999,0.01,0.5235987755982988,1.2060000000000002,1.8040000000000005,True,0.0534070995232729,0.35,8.299999999999983
0.1999999999999999,0.01,0.5235987755982988,1.2060000000000002,2.402,True,0.0513514644742484,0.35,8.249999999999982
0.1999999999999999,0.01,0.5235987755982988,1.2060000000000002,3.0,True,0.0496379990450757,0.35,8.249999999999982
0.1999999999999999,0.01,0.5235987755982988,1.8040000000000005,0.01,True,0.0373324969617703,0.35,10.700000000000015
0.1999999999999999,0.01,0.5235987755982988,1.8040000000000005,0.6080000000000001,True,0.0568432139143169,0.35,8.299999999999983
0.1999999999999999,0.01,0.5235987755982988,1.8040000000000005,1.2060000000000002,True,0.0534070995232729,0.35,8.299999999999983
0.1999999999999999,0.01,0.5235987755982988,1.8040000000000005,1.8040000000000005,True,0.0503479909047204,0.35,8.249999999999982
0.1999999999999999,0.01,0.5235987755982988,1.8040000000000005,2.402,True,0.0478540195997278,0.35,8.199999999999982
0.1999999999999999,0.01,0.5235987755982988,1.8040000000000005,3.0,True,0.0456910940057517,0.35,8.199999999999982
0.1999999999999999,0.01,0.5235987755982988,2.402,0.01,True,0.037379613779997,0.35,10.700000000000015
0.1999999999999999,0.01,0.5235987755982988,2.402,0.6080000000000001,True,0.0556794086978047,0.35,8.199999999999982
0.1999999999999999,0.01,0.5235987755982988,2.402,1.2060000000000002,True,0.0513514644742484,0.35,8.249999999999982
0.1999999999999999,0.01,0.5235987755982988,2.402,1.8040000000000005,True,0.0478540195997278,0.35,8.199999999999982
0.1999999999999999,0.01,0.5235987755982988,2.402,2.402,True,0.0450131190917422,0.35,8.199999999999982
0.1999999999999999,0.01,0.5235987755982988,2.402,3.0,True,0.0425294552805675,0.35,8.299999999999983
0.1999999999999999,0.01,0.5235987755982988,3.0,0.01,True,0.0373879105236539,0.35,10.750000000000018
0.1999999999999999,0.01,0.5235987755982988,3.0,0.6080000000000001,True,0.0546872643931853,0.35,8.299999999999983
0.1999999999999999,0.01,0.5235987755982988,3.0,1.2060000000000002,True,0.0496379990450757,0.35,8.249999999999982
0.1999999999999999,0.01,0.5235987755982988,3.0,1.8040000000000005,True,0.0456910940057517,0.35,8.199999999999982
0.1999999999999999,0.01,0.5235987755982988,3.0,2.402,True,0.0425294552805675,0.35,8.299999999999983
0.1999999999999999,0.01,0.5235987755982988,3.0,3.0,True,0.0401387797097667,0.35,8.299999999999983
0.1999999999999999,0.208,0.0,0.01,0.01,True,0.0617316163326321,56.69999999999892,59.99999999999873
0.1999999999999999,0.208,0.0,0.01,0.6080000000000001,True,0.0617315660550156,53.99999999999907,59.99999999999873
0.1999999999999999,0.208,0.0,0.01,1.2060000000000002,True,0.0617315716460029,53.99999999999907,59.99999999999873
0.1999999999999999,0.208,0.0,0.01,1.8040000000000005,True,0.0617304811306269,53.99999999999907,59.99999999999873
0.1999999999999999,0.208,0.0,0.01,2.402,True,0.0607178372635772,7.049999999999983,18.500000000000128
0.1999999999999999,0.208,0.0,0.01,3.0,True,0.0573966408857843,2.549999999999999,15.300000000000082
0.1999999999999999,0.208,0.0,0.6080000000000001,0.01,True,0.0617315660550156,53.99999999999907,59.99999999999873
0.1999999999999999,0.208,0.0,0.6080000000000001,0.6080000000000001,True,0.0599207048293688,0.0,7.79999999999998
0.1999999999999999,0.208,0.0,0.6080000000000001,1.2060000000000002,True,0.0584965731152329,0.0,7.94999999999998
0.1999999999999999,0.208,0.0,0.6080000000000001,1.8040000000000005,True,0.0572552994996679,0.0,7.94999999999998
0.1999999999999999,0.208,0.0,0.6080000000000001,2.402,True,0.0561493339263424,0.0,7.94999999999998
0.1999999999999999,0.208,0.0,0.6080000000000001,3.0,True,0.0551825101586557,0.0,7.94999999999998
0.1999999999999999,0.208,0.0,1.2060000000000002,0.01,True,0.0617315716460029,53.99999999999907,59.99999999999873
0.1999999999999999,0.208,0.0,1.2060000000000002,0.6080000000000001,True,0.0584965731152329,0.0,7.94999999999998
0.1999999999999999,0.208,0.0,1.2060000000000002,1.2060000000000002,True,0.0559837963150864,0.0,7.99999999999998
0.1999999999999999,0.208,0.0,1.2060000000000002,1.8040000000000005,True,0.0537576213399793,0.0,7.89999999999998
0.1999999999999999,0.208,0.0,1.2060000000000002,2.402,True,0.0517144408240498,0.0,7.89999999999998
0.1999999999999999,0.208,0.0,1.2060000000000002,3.0,True,0.049999588042664,0.0,7.94999999999998
0.1999999999999999,0.208,0.0,1.8040000000000005,0.01,True,0.0617304811306269,53.99999999999907,59.99999999999873
0.1999999999999999,0.208,0.0,1.8040000000000005,0.6080000000000001,True,0.0572552994996679,0.0,7.94999999999998
0.1999999999999999,0.208,0.0,1.8040000000000005,1.2060000000000002,True,0.0537576213399793,0.0,7.89999999999998
0.1999999999999999,0.208,0.0,1.8040000000000005,1.8040000000000005,True,0.0507539131914633,0.0,7.89999999999998
0.1999999999999999,0.208,0.0,1.8040000000000005,2.402,True,0.0481193384846814,0.0,7.99999999999998
0.1999999999999999,0.208,0.0,1.8040000000000005,3.0,True,0.0460634179535935,0.0,7.99999999999998
0.1999999999999999,0.208,0.0,2.402,0.01,True,0.0607178372635772,7.049999999999983,18.500000000000128
0.1999999999999999,0.208,0.0,2.402,0.6080000000000001,True,0.0561493339263424,0.0,7.94999999999998
0.1999999999999999,0.208,0.0,2.402,1.2060000000000002,True,0.0517144408240498,0.0,7.89999999999998
0.1999999999999999,0.208,0.0,2.402,1.8040000000000005,True,0.0481193384846814,0.0,7.99999999999998
